Concurso,Data,MC 5/1
765,1970-05-27,20
765,1970-05-27,94
766,1970-05-30,7
766,1970-05-30,21
766,1970-05-30,41
766,1970-05-30,30
766,1970-05-30,34
767,1970-06-03,31
767,1970-06-03,27
767,1970-06-03,15
767,1970-06-03,79
767,1970-06-03,58
768,1970-06-06,10
768,1970-06-06,4
768,1970-06-06,75
768,1970-06-06,18
768,1970-06-06,38
769,1970-06-10,96
769,1970-06-10,64
769,1970-06-10,46
769,1970-06-10,76
769,1970-06-10,79
770,1970-06-13,27
770,1970-06-13,0
770,1970-06-13,71
770,1970-06-13,40
770,1970-06-13,75
771,1970-06-17,8
771,1970-06-17,63
771,1970-06-17,53
771,1970-06-17,31
771,1970-06-17,49
772,1970-06-20,70
772,1970-06-20,26
772,1970-06-20,3
772,1970-06-20,23
772,1970-06-20,52
773,1970-06-24,44
773,1970-06-24,17
773,1970-06-24,27
773,1970-06-24,26
773,1970-06-24,42
774,1970-06-27,93
774,1970-06-27,9
774,1970-06-27,21
774,1970-06-27,23
774,1970-06-27,10
775,1970-07-01,70
775,1970-07-01,12
775,1970-07-01,59
775,1970-07-01,99
775,1970-07-01,43
776,1970-07-04,58
776,1970-07-04,82
776,1970-07-04,8
776,1970-07-04,47
776,1970-07-04,74
777,1970-07-08,16
777,1970-07-08,28
777,1970-07-08,86
777,1970-07-08,67
777,1970-07-08,78
778,1970-07-11,30
778,1970-07-11,47
778,1970-07-11,52
778,1970-07-11,18
778,1970-07-11,52
779,1970-07-15,45
779,1970-07-15,68
779,1970-07-15,82
779,1970-07-15,67
779,1970-07-15,31
780,1970-07-18,66
780,1970-07-18,57
780,1970-07-18,35
780,1970-07-18,33
780,1970-07-18,19
781,1970-07-22,52
781,1970-07-22,88
781,1970-07-22,40
781,1970-07-22,66
781,1970-07-22,27
782,1970-07-25,43
782,1970-07-25,37
782,1970-07-25,89
782,1970-07-25,73
782,1970-07-25,95
783,1970-07-29,94
783,1970-07-29,45
783,1970-07-29,29
783,1970-07-29,31
783,1970-07-29,85
784,1970-08-01,65
784,1970-08-01,82
784,1970-08-01,74
784,1970-08-01,33
784,1970-08-01,66
785,1970-08-05,83
785,1970-08-05,32
785,1970-08-05,45
785,1970-08-05,48
785,1970-08-05,46
786,1970-08-08,39
786,1970-08-08,61
786,1970-08-08,76
786,1970-08-08,52
786,1970-08-08,68
787,1970-08-12,18
787,1970-08-12,52
787,1970-08-12,94
787,1970-08-12,84
787,1970-08-12,62
788,1970-08-15,26
788,1970-08-15,43
788,1970-08-15,85
788,1970-08-15,51
788,1970-08-15,12
789,1970-08-19,42
789,1970-08-19,50
789,1970-08-19,7
789,1970-08-19,53
789,1970-08-19,81
790,1970-08-22,33
790,1970-08-22,89
790,1970-08-22,28
790,1970-08-22,45
790,1970-08-22,11
791,1970-08-26,54
791,1970-08-26,1
791,1970-08-26,21
791,1970-08-26,45
791,1970-08-26,78
792,1970-08-29,94
792,1970-08-29,97
792,1970-08-29,63
792,1970-08-29,66
792,1970-08-29,81
793,1970-09-02,63
793,1970-09-02,40
793,1970-09-02,7
793,1970-09-02,14
793,1970-09-02,49
794,1970-09-05,80
794,1970-09-05,63
794,1970-09-05,96
794,1970-09-05,1
794,1970-09-05,29
795,1970-09-09,31
795,1970-09-09,78
795,1970-09-09,84
795,1970-09-09,37
795,1970-09-09,43
796,1970-09-12,37
796,1970-09-12,17
796,1970-09-12,33
796,1970-09-12,76
796,1970-09-12,20
797,1970-09-16,21
797,1970-09-16,28
797,1970-09-16,89
797,1970-09-16,11
797,1970-09-16,94
798,1970-09-19,77
798,1970-09-19,84
798,1970-09-19,56
798,1970-09-19,96
798,1970-09-19,64
799,1970-09-23,31
799,1970-09-23,19
799,1970-09-23,4
799,1970-09-23,34
799,1970-09-23,93
800,1970-09-26,7
800,1970-09-26,21
800,1970-09-26,95
800,1970-09-26,13
800,1970-09-26,8
801,1970-09-30,26
801,1970-09-30,92
801,1970-09-30,81
801,1970-09-30,26
801,1970-09-30,68
802,1970-10-03,48
802,1970-10-03,99
802,1970-10-03,49
802,1970-10-03,57
802,1970-10-03,6
803,1970-10-07,27
803,1970-10-07,86
803,1970-10-07,98
803,1970-10-07,42
803,1970-10-07,73
804,1970-10-10,26
804,1970-10-10,47
804,1970-10-10,51
804,1970-10-10,23
804,1970-10-10,15
805,1970-10-14,45
805,1970-10-14,16
805,1970-10-14,5
805,1970-10-14,86
805,1970-10-14,64
806,1970-10-17,0
806,1970-10-17,3
806,1970-10-17,55
806,1970-10-17,50
806,1970-10-17,99
807,1970-10-21,5
807,1970-10-21,96
807,1970-10-21,20
807,1970-10-21,31
807,1970-10-21,56
808,1970-10-24,41
808,1970-10-24,59
808,1970-10-24,53
808,1970-10-24,68
808,1970-10-24,12
809,1970-10-28,84
809,1970-10-28,47
809,1970-10-28,10
809,1970-10-28,33
809,1970-10-28,72
810,1970-10-31,76
810,1970-10-31,45
810,1970-10-31,21
810,1970-10-31,55
810,1970-10-31,82
811,1970-11-04,91
811,1970-11-04,75
811,1970-11-04,72
811,1970-11-04,23
811,1970-11-04,0
812,1970-11-07,5
812,1970-11-07,86
812,1970-11-07,43
812,1970-11-07,10
812,1970-11-07,6
813,1970-11-11,29
813,1970-11-11,25
813,1970-11-11,85
813,1970-11-11,22
813,1970-11-11,94
814,1970-11-14,0
814,1970-11-14,56
814,1970-11-14,0
814,1970-11-14,59
814,1970-11-14,98
815,1970-11-18,16
815,1970-11-18,5
815,1970-11-18,12
815,1970-11-18,36
815,1970-11-18,8
816,1970-11-21,71
816,1970-11-21,72
816,1970-11-21,0
816,1970-11-21,27
816,1970-11-21,45
817,1970-11-25,16
817,1970-11-25,96
817,1970-11-25,56
817,1970-11-25,62
817,1970-11-25,7
818,1970-11-28,57
818,1970-11-28,4
818,1970-11-28,33
818,1970-11-28,13
818,1970-11-28,47
819,1970-12-02,44
819,1970-12-02,27
819,1970-12-02,95
819,1970-12-02,30
819,1970-12-02,55
820,1970-12-05,71
820,1970-12-05,67
820,1970-12-05,83
820,1970-12-05,34
820,1970-12-05,40
821,1970-12-09,38
821,1970-12-09,75
821,1970-12-09,80
821,1970-12-09,75
821,1970-12-09,81
822,1970-12-12,89
822,1970-12-12,87
822,1970-12-12,26
822,1970-12-12,12
822,1970-12-12,72
823,1970-12-16,8
823,1970-12-16,96
823,1970-12-16,44
823,1970-12-16,17
823,1970-12-16,45
824,1970-12-19,29
824,1970-12-19,73
824,1970-12-19,54
824,1970-12-19,28
824,1970-12-19,64
825,1970-12-23,17
825,1970-12-23,63
825,1970-12-23,17
825,1970-12-23,30
825,1970-12-23,99
826,1970-12-30,87
826,1970-12-30,42
826,1970-12-30,48
826,1970-12-30,83
826,1970-12-30,59
827,1971-01-06,15
827,1971-01-06,51
827,1971-01-06,3
827,1971-01-06,0
827,1971-01-06,35
828,1971-01-09,21
828,1971-01-09,44
828,1971-01-09,29
828,1971-01-09,97
828,1971-01-09,48
829,1971-01-13,50
829,1971-01-13,87
829,1971-01-13,14
829,1971-01-13,98
829,1971-01-13,43
830,1971-01-16,30
830,1971-01-16,76
830,1971-01-16,54
830,1971-01-16,32
830,1971-01-16,53
831,1971-01-23,58
831,1971-01-23,70
831,1971-01-23,53
831,1971-01-23,24
831,1971-01-23,1
832,1971-01-27,82
832,1971-01-27,44
832,1971-01-27,80
832,1971-01-27,17
832,1971-01-27,99
833,1971-01-30,82
833,1971-01-30,79
833,1971-01-30,41
833,1971-01-30,91
833,1971-01-30,77
834,1971-02-03,26
834,1971-02-03,95
834,1971-02-03,48
834,1971-02-03,80
834,1971-02-03,74
835,1971-02-06,27
835,1971-02-06,5
835,1971-02-06,0
835,1971-02-06,37
835,1971-02-06,87
836,1971-02-10,20
836,1971-02-10,7
836,1971-02-10,99
836,1971-02-10,64
836,1971-02-10,9
837,1971-02-13,72
837,1971-02-13,28
837,1971-02-13,43
837,1971-02-13,31
837,1971-02-13,66
838,1971-02-17,91
838,1971-02-17,15
838,1971-02-17,30
838,1971-02-17,5
838,1971-02-17,15
839,1971-02-20,76
839,1971-02-20,49
839,1971-02-20,87
839,1971-02-20,94
839,1971-02-20,43
840,1971-02-27,43
840,1971-02-27,83
840,1971-02-27,84
840,1971-02-27,95
840,1971-02-27,17
841,1971-03-03,42
841,1971-03-03,47
841,1971-03-03,42
841,1971-03-03,18
841,1971-03-03,54
842,1971-03-06,12
842,1971-03-06,64
842,1971-03-06,38
842,1971-03-06,31
842,1971-03-06,66
843,1971-03-10,34
843,1971-03-10,75
843,1971-03-10,31
843,1971-03-10,45
843,1971-03-10,47
844,1971-03-13,80
844,1971-03-13,12
844,1971-03-13,84
844,1971-03-13,0
844,1971-03-13,35
845,1971-03-17,45
845,1971-03-17,66
845,1971-03-17,40
845,1971-03-17,79
845,1971-03-17,64
846,1971-03-20,10
846,1971-03-20,71
846,1971-03-20,78
846,1971-03-20,40
846,1971-03-20,93
847,1971-03-24,51
847,1971-03-24,34
847,1971-03-24,92
847,1971-03-24,74
847,1971-03-24,28
848,1971-03-27,96
848,1971-03-27,36
848,1971-03-27,42
848,1971-03-27,82
848,1971-03-27,97
849,1971-03-31,76
849,1971-03-31,30
849,1971-03-31,37
849,1971-03-31,31
849,1971-03-31,90
850,1971-04-03,3
850,1971-04-03,13
850,1971-04-03,75
850,1971-04-03,85
850,1971-04-03,52
851,1971-04-07,12
851,1971-04-07,38
851,1971-04-07,90
851,1971-04-07,55
851,1971-04-07,95
852,1971-04-14,24
852,1971-04-14,46
852,1971-04-14,12
852,1971-04-14,15
852,1971-04-14,33
853,1971-04-17,41
853,1971-04-17,34
853,1971-04-17,10
853,1971-04-17,29
853,1971-04-17,12
854,1971-04-24,57
854,1971-04-24,89
854,1971-04-24,51
854,1971-04-24,69
854,1971-04-24,63
855,1971-04-28,37
855,1971-04-28,67
855,1971-04-28,55
855,1971-04-28,59
855,1971-04-28,94
856,1971-05-05,47
856,1971-05-05,73
856,1971-05-05,95
856,1971-05-05,13
856,1971-05-05,90
857,1971-05-08,23
857,1971-05-08,8
857,1971-05-08,58
857,1971-05-08,56
857,1971-05-08,93
858,1971-05-12,59
858,1971-05-12,45
858,1971-05-12,99
858,1971-05-12,63
858,1971-05-12,60
859,1971-05-15,60
859,1971-05-15,95
859,1971-05-15,1
859,1971-05-15,60
859,1971-05-15,68
860,1971-05-19,20
860,1971-05-19,19
860,1971-05-19,6
860,1971-05-19,74
860,1971-05-19,63
861,1971-05-22,16
861,1971-05-22,48
861,1971-05-22,30
861,1971-05-22,30
861,1971-05-22,83
862,1971-05-26,11
862,1971-05-26,57
862,1971-05-26,25
862,1971-05-26,49
862,1971-05-26,93
863,1971-05-29,53
863,1971-05-29,94
863,1971-05-29,72
863,1971-05-29,61
863,1971-05-29,41
864,1971-06-02,26
864,1971-06-02,79
864,1971-06-02,50
864,1971-06-02,69
864,1971-06-02,61
865,1971-06-05,89
865,1971-06-05,93
865,1971-06-05,16
865,1971-06-05,43
865,1971-06-05,82
866,1971-06-09,44
866,1971-06-09,67
866,1971-06-09,55
866,1971-06-09,79
866,1971-06-09,48
867,1971-06-12,93
867,1971-06-12,14
867,1971-06-12,97
867,1971-06-12,36
867,1971-06-12,54
868,1971-06-16,35
868,1971-06-16,6
868,1971-06-16,44
868,1971-06-16,96
868,1971-06-16,1
869,1971-06-19,17
869,1971-06-19,49
869,1971-06-19,2
869,1971-06-19,85
869,1971-06-19,71
870,1971-06-23,81
870,1971-06-23,25
870,1971-06-23,67
870,1971-06-23,97
870,1971-06-23,51
871,1971-06-26,20
871,1971-06-26,89
871,1971-06-26,74
871,1971-06-26,65
871,1971-06-26,42
872,1971-06-30,56
872,1971-06-30,79
872,1971-06-30,4
872,1971-06-30,57
872,1971-06-30,98
873,1971-07-03,37
873,1971-07-03,60
873,1971-07-03,66
873,1971-07-03,54
873,1971-07-03,75
874,1971-07-07,37
874,1971-07-07,44
874,1971-07-07,52
874,1971-07-07,62
874,1971-07-07,94
875,1971-07-10,20
875,1971-07-10,45
875,1971-07-10,48
875,1971-07-10,77
875,1971-07-10,32
876,1971-07-14,1
876,1971-07-14,81
876,1971-07-14,29
876,1971-07-14,14
876,1971-07-14,15
877,1971-07-17,48
877,1971-07-17,71
877,1971-07-17,57
877,1971-07-17,0
877,1971-07-17,49
878,1971-07-21,15
878,1971-07-21,87
878,1971-07-21,16
878,1971-07-21,19
878,1971-07-21,26
879,1971-07-24,5
879,1971-07-24,93
879,1971-07-24,84
879,1971-07-24,53
879,1971-07-24,38
880,1971-07-28,73
880,1971-07-28,79
880,1971-07-28,30
880,1971-07-28,4
880,1971-07-28,70
881,1971-08-04,95
881,1971-08-04,41
881,1971-08-04,1
881,1971-08-04,28
881,1971-08-04,10
882,1971-08-07,94
882,1971-08-07,83
882,1971-08-07,64
882,1971-08-07,19
882,1971-08-07,84
883,1971-08-11,50
883,1971-08-11,65
883,1971-08-11,71
883,1971-08-11,69
883,1971-08-11,2
884,1971-08-14,84
884,1971-08-14,85
884,1971-08-14,8
884,1971-08-14,90
884,1971-08-14,14
885,1971-08-18,3
885,1971-08-18,67
885,1971-08-18,48
885,1971-08-18,13
885,1971-08-18,54
886,1971-08-21,3
886,1971-08-21,45
886,1971-08-21,54
886,1971-08-21,91
886,1971-08-21,99
887,1971-08-25,63
887,1971-08-25,23
887,1971-08-25,25
887,1971-08-25,55
887,1971-08-25,0
888,1971-08-28,0
888,1971-08-28,74
888,1971-08-28,27
888,1971-08-28,62
888,1971-08-28,68
889,1971-09-01,59
889,1971-09-01,98
889,1971-09-01,17
889,1971-09-01,50
889,1971-09-01,49
890,1971-09-04,31
890,1971-09-04,50
890,1971-09-04,60
890,1971-09-04,73
890,1971-09-04,30
891,1971-09-11,64
891,1971-09-11,16
891,1971-09-11,24
891,1971-09-11,93
891,1971-09-11,92
892,1971-09-15,74
892,1971-09-15,82
892,1971-09-15,50
892,1971-09-15,97
892,1971-09-15,40
893,1971-09-18,76
893,1971-09-18,84
893,1971-09-18,76
893,1971-09-18,59
893,1971-09-18,17
894,1971-09-22,9
894,1971-09-22,31
894,1971-09-22,35
894,1971-09-22,75
894,1971-09-22,29
895,1971-09-25,53
895,1971-09-25,1
895,1971-09-25,77
895,1971-09-25,21
895,1971-09-25,89
896,1971-09-29,17
896,1971-09-29,22
896,1971-09-29,54
896,1971-09-29,43
896,1971-09-29,76
897,1971-10-02,29
897,1971-10-02,99
897,1971-10-02,50
897,1971-10-02,46
897,1971-10-02,87
898,1971-10-06,49
898,1971-10-06,16
898,1971-10-06,72
898,1971-10-06,66
898,1971-10-06,29
899,1971-10-09,39
899,1971-10-09,84
899,1971-10-09,69
899,1971-10-09,38
899,1971-10-09,36
900,1971-10-13,7
900,1971-10-13,98
900,1971-10-13,67
900,1971-10-13,58
900,1971-10-13,87
901,1971-10-16,10
901,1971-10-16,22
901,1971-10-16,98
901,1971-10-16,29
901,1971-10-16,82
902,1971-10-20,87
902,1971-10-20,19
902,1971-10-20,25
902,1971-10-20,85
902,1971-10-20,97
903,1971-10-23,2
903,1971-10-23,90
903,1971-10-23,62
903,1971-10-23,86
903,1971-10-23,17
904,1971-10-27,82
904,1971-10-27,81
904,1971-10-27,72
904,1971-10-27,39
904,1971-10-27,95
905,1971-10-30,51
905,1971-10-30,59
905,1971-10-30,69
905,1971-10-30,21
905,1971-10-30,48
906,1971-11-06,26
906,1971-11-06,11
906,1971-11-06,57
906,1971-11-06,44
906,1971-11-06,87
907,1971-11-10,92
907,1971-11-10,94
907,1971-11-10,17
907,1971-11-10,34
907,1971-11-10,91
908,1971-11-13,39
908,1971-11-13,10
908,1971-11-13,14
908,1971-11-13,79
908,1971-11-13,27
909,1971-11-20,7
909,1971-11-20,63
909,1971-11-20,5
909,1971-11-20,64
909,1971-11-20,56
910,1971-11-24,70
910,1971-11-24,67
910,1971-11-24,86
910,1971-11-24,36
910,1971-11-24,31
911,1971-11-27,82
911,1971-11-27,25
911,1971-11-27,97
911,1971-11-27,28
911,1971-11-27,66
912,1971-12-01,14
912,1971-12-01,85
912,1971-12-01,95
912,1971-12-01,74
912,1971-12-01,35
913,1971-12-04,72
913,1971-12-04,10
913,1971-12-04,36
913,1971-12-04,84
913,1971-12-04,13
914,1971-12-08,20
914,1971-12-08,93
914,1971-12-08,18
914,1971-12-08,93
914,1971-12-08,79
915,1971-12-11,16
915,1971-12-11,9
915,1971-12-11,22
915,1971-12-11,55
915,1971-12-11,8
916,1971-12-15,37
916,1971-12-15,71
916,1971-12-15,22
916,1971-12-15,56
916,1971-12-15,34
917,1971-12-22,57
917,1971-12-22,38
917,1971-12-22,96
917,1971-12-22,80
917,1971-12-22,5
918,1971-12-29,68
918,1971-12-29,97
918,1971-12-29,26
918,1971-12-29,69
918,1971-12-29,90
919,1972-01-08,65
919,1972-01-08,11
919,1972-01-08,7
919,1972-01-08,59
919,1972-01-08,26
920,1972-01-12,87
920,1972-01-12,57
920,1972-01-12,85
920,1972-01-12,27
920,1972-01-12,2
921,1972-01-15,17
921,1972-01-15,12
921,1972-01-15,99
921,1972-01-15,67
921,1972-01-15,10
922,1972-01-19,28
922,1972-01-19,51
922,1972-01-19,45
922,1972-01-19,24
922,1972-01-19,76
923,1972-01-22,89
923,1972-01-22,20
923,1972-01-22,69
923,1972-01-22,89
923,1972-01-22,75
924,1972-01-29,29
924,1972-01-29,69
924,1972-01-29,20
924,1972-01-29,28
924,1972-01-29,52
925,1972-02-02,7
925,1972-02-02,39
925,1972-02-02,48
925,1972-02-02,96
925,1972-02-02,52
926,1972-02-05,29
926,1972-02-05,87
926,1972-02-05,59
926,1972-02-05,0
926,1972-02-05,84
927,1972-02-12,33
927,1972-02-12,58
927,1972-02-12,31
927,1972-02-12,60
927,1972-02-12,28
928,1972-02-19,41
928,1972-02-19,97
928,1972-02-19,97
928,1972-02-19,61
928,1972-02-19,18
929,1972-02-23,88
929,1972-02-23,48
929,1972-02-23,53
929,1972-02-23,52
929,1972-02-23,75
930,1972-02-26,29
930,1972-02-26,46
930,1972-02-26,25
930,1972-02-26,34
930,1972-02-26,62
931,1972-03-04,30
931,1972-03-04,88
931,1972-03-04,91
931,1972-03-04,3
931,1972-03-04,8
932,1972-03-08,90
932,1972-03-08,15
932,1972-03-08,23
932,1972-03-08,62
932,1972-03-08,44
933,1972-03-11,77
933,1972-03-11,42
933,1972-03-11,11
933,1972-03-11,9
933,1972-03-11,41
934,1972-03-15,75
934,1972-03-15,3
934,1972-03-15,34
934,1972-03-15,71
934,1972-03-15,88
935,1972-03-18,23
935,1972-03-18,53
935,1972-03-18,95
935,1972-03-18,43
935,1972-03-18,32
936,1972-03-22,54
936,1972-03-22,68
936,1972-03-22,62
936,1972-03-22,53
936,1972-03-22,4
937,1972-03-25,31
937,1972-03-25,89
937,1972-03-25,12
937,1972-03-25,34
937,1972-03-25,87
938,1972-03-29,33
938,1972-03-29,81
938,1972-03-29,17
938,1972-03-29,20
938,1972-03-29,3
939,1972-04-05,66
939,1972-04-05,78
939,1972-04-05,9
939,1972-04-05,43
939,1972-04-05,53
940,1972-04-08,72
940,1972-04-08,66
940,1972-04-08,83
940,1972-04-08,97
940,1972-04-08,73
941,1972-04-12,94
941,1972-04-12,67
941,1972-04-12,60
941,1972-04-12,71
941,1972-04-12,26
942,1972-04-15,10
942,1972-04-15,23
942,1972-04-15,82
942,1972-04-15,70
942,1972-04-15,94
943,1972-04-22,7
943,1972-04-22,68
943,1972-04-22,62
943,1972-04-22,33
943,1972-04-22,31
944,1972-04-26,15
944,1972-04-26,68
944,1972-04-26,10
944,1972-04-26,96
944,1972-04-26,39
945,1972-04-29,84
945,1972-04-29,5
945,1972-04-29,29
945,1972-04-29,17
945,1972-04-29,77
946,1972-05-06,99
946,1972-05-06,43
946,1972-05-06,64
946,1972-05-06,9
946,1972-05-06,28
947,1972-05-10,54
947,1972-05-10,40
947,1972-05-10,98
947,1972-05-10,27
947,1972-05-10,83
948,1972-05-13,25
948,1972-05-13,27
948,1972-05-13,70
948,1972-05-13,22
948,1972-05-13,83
949,1972-05-17,28
949,1972-05-17,99
949,1972-05-17,27
949,1972-05-17,69
949,1972-05-17,37
950,1972-05-20,85
950,1972-05-20,51
950,1972-05-20,28
950,1972-05-20,88
950,1972-05-20,4
951,1972-05-24,11
951,1972-05-24,5
951,1972-05-24,6
951,1972-05-24,30
951,1972-05-24,55
952,1972-05-27,90
952,1972-05-27,17
952,1972-05-27,2
952,1972-05-27,88
952,1972-05-27,29
953,1972-06-03,81
953,1972-06-03,46
953,1972-06-03,54
953,1972-06-03,95
953,1972-06-03,76
954,1972-06-07,99
954,1972-06-07,75
954,1972-06-07,90
954,1972-06-07,79
954,1972-06-07,96
955,1972-06-10,34
955,1972-06-10,39
955,1972-06-10,46
955,1972-06-10,72
955,1972-06-10,38
956,1972-06-14,63
956,1972-06-14,12
956,1972-06-14,29
956,1972-06-14,85
956,1972-06-14,37
957,1972-06-17,57
957,1972-06-17,69
957,1972-06-17,68
957,1972-06-17,0
957,1972-06-17,37
958,1972-06-24,85
958,1972-06-24,65
958,1972-06-24,90
958,1972-06-24,11
958,1972-06-24,84
959,1972-06-28,36
959,1972-06-28,88
959,1972-06-28,72
959,1972-06-28,46
959,1972-06-28,35
960,1972-07-01,33
960,1972-07-01,78
960,1972-07-01,75
960,1972-07-01,75
960,1972-07-01,50
961,1972-07-08,70
961,1972-07-08,4
961,1972-07-08,38
961,1972-07-08,74
961,1972-07-08,51
962,1972-07-12,3
962,1972-07-12,89
962,1972-07-12,19
962,1972-07-12,85
962,1972-07-12,4
963,1972-07-15,80
963,1972-07-15,27
963,1972-07-15,70
963,1972-07-15,15
963,1972-07-15,60
964,1972-07-22,88
964,1972-07-22,77
964,1972-07-22,78
964,1972-07-22,65
964,1972-07-22,89
965,1972-07-26,60
965,1972-07-26,61
965,1972-07-26,49
965,1972-07-26,89
965,1972-07-26,44
966,1972-07-29,59
966,1972-07-29,66
966,1972-07-29,82
966,1972-07-29,75
966,1972-07-29,41
967,1972-08-02,91
967,1972-08-02,21
967,1972-08-02,43
967,1972-08-02,20
967,1972-08-02,87
968,1972-08-09,35
968,1972-08-09,14
968,1972-08-09,8
968,1972-08-09,9
968,1972-08-09,43
969,1972-08-12,59
969,1972-08-12,5
969,1972-08-12,16
969,1972-08-12,84
969,1972-08-12,99
970,1972-08-19,80
970,1972-08-19,14
970,1972-08-19,44
970,1972-08-19,34
970,1972-08-19,10
971,1972-08-23,58
971,1972-08-23,40
971,1972-08-23,1
971,1972-08-23,3
971,1972-08-23,1
972,1972-08-30,21
972,1972-08-30,58
972,1972-08-30,15
972,1972-08-30,31
972,1972-08-30,90
973,1972-09-02,13
973,1972-09-02,54
973,1972-09-02,27
973,1972-09-02,4
973,1972-09-02,42
974,1972-09-09,25
974,1972-09-09,96
974,1972-09-09,67
974,1972-09-09,63
974,1972-09-09,54
975,1972-09-13,95
975,1972-09-13,35
975,1972-09-13,60
975,1972-09-13,93
975,1972-09-13,81
976,1972-09-16,48
976,1972-09-16,37
976,1972-09-16,26
976,1972-09-16,10
976,1972-09-16,84
977,1972-09-23,75
977,1972-09-23,58
977,1972-09-23,55
977,1972-09-23,78
977,1972-09-23,54
978,1972-09-27,4
978,1972-09-27,18
978,1972-09-27,35
978,1972-09-27,19
978,1972-09-27,32
979,1972-09-30,39
979,1972-09-30,90
979,1972-09-30,60
979,1972-09-30,32
979,1972-09-30,39
980,1972-10-04,26
980,1972-10-04,98
980,1972-10-04,74
980,1972-10-04,82
980,1972-10-04,74
981,1972-10-07,19
981,1972-10-07,89
981,1972-10-07,86
981,1972-10-07,83
981,1972-10-07,24
982,1972-10-11,49
982,1972-10-11,98
982,1972-10-11,96
982,1972-10-11,19
982,1972-10-11,81
983,1972-10-14,99
983,1972-10-14,65
983,1972-10-14,53
983,1972-10-14,55
983,1972-10-14,35
984,1972-10-18,32
984,1972-10-18,94
984,1972-10-18,79
984,1972-10-18,89
984,1972-10-18,16
985,1972-10-25,48
985,1972-10-25,92
985,1972-10-25,3
985,1972-10-25,36
985,1972-10-25,47
986,1972-10-28,24
986,1972-10-28,72
986,1972-10-28,92
986,1972-10-28,3
986,1972-10-28,92
987,1972-11-01,91
987,1972-11-01,91
987,1972-11-01,92
987,1972-11-01,94
987,1972-11-01,81
988,1972-11-08,79
988,1972-11-08,53
988,1972-11-08,24
988,1972-11-08,31
988,1972-11-08,65
989,1972-11-11,80
989,1972-11-11,1
989,1972-11-11,29
989,1972-11-11,75
989,1972-11-11,5
990,1972-11-18,17
990,1972-11-18,71
990,1972-11-18,84
990,1972-11-18,71
990,1972-11-18,23
991,1972-11-22,97
991,1972-11-22,74
991,1972-11-22,63
991,1972-11-22,26
991,1972-11-22,73
992,1972-11-25,64
992,1972-11-25,26
992,1972-11-25,11
992,1972-11-25,65
992,1972-11-25,66
993,1972-11-29,94
993,1972-11-29,59
993,1972-11-29,84
993,1972-11-29,34
993,1972-11-29,12
994,1972-12-02,15
994,1972-12-02,91
994,1972-12-02,81
994,1972-12-02,75
994,1972-12-02,11
995,1972-12-06,85
995,1972-12-06,80
995,1972-12-06,57
995,1972-12-06,24
995,1972-12-06,62
996,1972-12-09,17
996,1972-12-09,55
996,1972-12-09,55
996,1972-12-09,86
996,1972-12-09,4
997,1972-12-13,79
997,1972-12-13,92
997,1972-12-13,25
997,1972-12-13,42
997,1972-12-13,67
998,1972-12-16,94
998,1972-12-16,54
998,1972-12-16,16
998,1972-12-16,94
998,1972-12-16,94
999,1972-12-23,16
999,1972-12-23,32
999,1972-12-23,44
999,1972-12-23,76
999,1972-12-23,34
1000,1972-12-30,67
1000,1972-12-30,10
1000,1972-12-30,38
1000,1972-12-30,42
1000,1972-12-30,36
1001,1973-01-06,93
1001,1973-01-06,77
1001,1973-01-06,42
1001,1973-01-06,73
1001,1973-01-06,6
1002,1973-01-10,33
1002,1973-01-10,77
1002,1973-01-10,53
1002,1973-01-10,73
1002,1973-01-10,62
1003,1973-01-13,42
1003,1973-01-13,64
1003,1973-01-13,92
1003,1973-01-13,25
1003,1973-01-13,40
1004,1973-01-17,39
1004,1973-01-17,14
1004,1973-01-17,49
1004,1973-01-17,23
1004,1973-01-17,34
1005,1973-01-20,19
1005,1973-01-20,96
1005,1973-01-20,13
1005,1973-01-20,61
1005,1973-01-20,62
1006,1973-01-27,8
1006,1973-01-27,8
1006,1973-01-27,89
1006,1973-01-27,60
1006,1973-01-27,54
1007,1973-01-31,22
1007,1973-01-31,62
1007,1973-01-31,0
1007,1973-01-31,23
1007,1973-01-31,56
1008,1973-02-03,2
1008,1973-02-03,10
1008,1973-02-03,45
1008,1973-02-03,14
1008,1973-02-03,99
1009,1973-02-07,62
1009,1973-02-07,89
1009,1973-02-07,46
1009,1973-02-07,67
1009,1973-02-07,42
1010,1973-02-10,1
1010,1973-02-10,15
1010,1973-02-10,82
1010,1973-02-10,45
1010,1973-02-10,42
1011,1973-02-17,17
1011,1973-02-17,80
1011,1973-02-17,25
1011,1973-02-17,25
1011,1973-02-17,46
1012,1973-02-21,54
1012,1973-02-21,65
1012,1973-02-21,28
1012,1973-02-21,66
1012,1973-02-21,20
1013,1973-02-24,58
