Concurso,Data,D/SEMAN,Prêmio
1295,1976-01-28,quarta-feira,843
1295,1976-01-28,quarta-feira,777
1295,1976-01-28,quarta-feira,9932
1296,1976-01-31,sábado,2784
1296,1976-01-31,sábado,7756
1296,1976-01-31,sábado,3156
1296,1976-01-31,sábado,4462
1296,1976-01-31,sábado,4986
1297,1976-02-04,quarta-feira,6216
1297,1976-02-04,quarta-feira,9675
1297,1976-02-04,quarta-feira,438
1297,1976-02-04,quarta-feira,4683
1297,1976-02-04,quarta-feira,388
1298,1976-02-07,sábado,258
1298,1976-02-07,sábado,3493
1298,1976-02-07,sábado,9173
1298,1976-02-07,sábado,3184
1298,1976-02-07,sábado,6313
1299,1976-02-11,quarta-feira,7362
1299,1976-02-11,quarta-feira,168
1299,1976-02-11,quarta-feira,1971
1299,1976-02-11,quarta-feira,4748
1299,1976-02-11,quarta-feira,2527
1300,1976-02-14,sábado,5577
1300,1976-02-14,sábado,1118
1300,1976-02-14,sábado,8791
1300,1976-02-14,sábado,2916
1300,1976-02-14,sábado,3359
1301,1976-02-18,quarta-feira,65
1301,1976-02-18,quarta-feira,9932
1301,1976-02-18,quarta-feira,3986
1301,1976-02-18,quarta-feira,6475
1301,1976-02-18,quarta-feira,880
1302,1976-02-21,sábado,5158
1302,1976-02-21,sábado,4550
1302,1976-02-21,sábado,5915
1302,1976-02-21,sábado,9318
1302,1976-02-21,sábado,7846
1303,1976-02-25,quarta-feira,783
1303,1976-02-25,quarta-feira,9128
1303,1976-02-25,quarta-feira,6753
1303,1976-02-25,quarta-feira,9297
1303,1976-02-25,quarta-feira,6790
1304,1976-02-28,sábado,1882
1304,1976-02-28,sábado,4714
1304,1976-02-28,sábado,6136
1304,1976-02-28,sábado,7895
1304,1976-02-28,sábado,9942
1305,1976-03-06,sábado,8028
1305,1976-03-06,sábado,8065
1305,1976-03-06,sábado,2152
1305,1976-03-06,sábado,7278
1305,1976-03-06,sábado,350
1306,1976-03-10,quarta-feira,3538
1306,1976-03-10,quarta-feira,727
1306,1976-03-10,quarta-feira,7365
1306,1976-03-10,quarta-feira,7565
1306,1976-03-10,quarta-feira,7539
1307,1976-03-13,sábado,9087
1307,1976-03-13,sábado,93
1307,1976-03-13,sábado,2533
1307,1976-03-13,sábado,6155
1307,1976-03-13,sábado,5808
1308,1976-03-17,quarta-feira,9243
1308,1976-03-17,quarta-feira,7138
1308,1976-03-17,quarta-feira,6286
1308,1976-03-17,quarta-feira,5401
1308,1976-03-17,quarta-feira,8247
1309,1976-03-20,sábado,163
1309,1976-03-20,sábado,6483
1309,1976-03-20,sábado,3597
1309,1976-03-20,sábado,5110
1309,1976-03-20,sábado,7673
1310,1976-03-24,quarta-feira,5276
1310,1976-03-24,quarta-feira,7815
1310,1976-03-24,quarta-feira,6758
1310,1976-03-24,quarta-feira,4165
1310,1976-03-24,quarta-feira,9552
1311,1976-03-27,sábado,5105
1311,1976-03-27,sábado,6068
1311,1976-03-27,sábado,9302
1311,1976-03-27,sábado,5453
1311,1976-03-27,sábado,3576
1312,1976-03-31,quarta-feira,7089
1312,1976-03-31,quarta-feira,7813
1312,1976-03-31,quarta-feira,8053
1312,1976-03-31,quarta-feira,6841
1312,1976-03-31,quarta-feira,525
1313,1976-04-03,sábado,9625
1313,1976-04-03,sábado,3765
1313,1976-04-03,sábado,7512
1313,1976-04-03,sábado,7171
1313,1976-04-03,sábado,9938
1314,1976-04-07,quarta-feira,1156
1314,1976-04-07,quarta-feira,3276
1314,1976-04-07,quarta-feira,8565
1314,1976-04-07,quarta-feira,1990
1314,1976-04-07,quarta-feira,3036
1315,1976-04-10,sábado,7561
1315,1976-04-10,sábado,3987
1315,1976-04-10,sábado,8836
1315,1976-04-10,sábado,2859
1315,1976-04-10,sábado,7428
1316,1976-04-14,quarta-feira,3013
1316,1976-04-14,quarta-feira,6011
1316,1976-04-14,quarta-feira,3831
1316,1976-04-14,quarta-feira,6648
1316,1976-04-14,quarta-feira,7112
1317,1976-04-24,sábado,8406
1317,1976-04-24,sábado,151
1317,1976-04-24,sábado,7514
1317,1976-04-24,sábado,9825
1317,1976-04-24,sábado,4274
1318,1976-04-28,quarta-feira,222
1318,1976-04-28,quarta-feira,4657
1318,1976-04-28,quarta-feira,2739
1318,1976-04-28,quarta-feira,756
1318,1976-04-28,quarta-feira,961
1319,1976-05-05,quarta-feira,7878
1319,1976-05-05,quarta-feira,584
1319,1976-05-05,quarta-feira,6031
1319,1976-05-05,quarta-feira,6338
1319,1976-05-05,quarta-feira,1099
1320,1976-05-08,sábado,354
1320,1976-05-08,sábado,6295
1320,1976-05-08,sábado,4149
1320,1976-05-08,sábado,2217
1320,1976-05-08,sábado,6195
1321,1976-05-12,quarta-feira,1735
1321,1976-05-12,quarta-feira,1720
1321,1976-05-12,quarta-feira,2537
1321,1976-05-12,quarta-feira,6436
1321,1976-05-12,quarta-feira,8016
1322,1976-05-15,sábado,8034
1322,1976-05-15,sábado,1807
1322,1976-05-15,sábado,1368
1322,1976-05-15,sábado,269
1322,1976-05-15,sábado,6590
1323,1976-05-19,quarta-feira,5057
1323,1976-05-19,quarta-feira,9205
1323,1976-05-19,quarta-feira,9780
1323,1976-05-19,quarta-feira,832
1323,1976-05-19,quarta-feira,5505
1324,1976-05-22,sábado,9320
1324,1976-05-22,sábado,5098
1324,1976-05-22,sábado,9737
1324,1976-05-22,sábado,237
1324,1976-05-22,sábado,6389
1325,1976-05-26,quarta-feira,1068
1325,1976-05-26,quarta-feira,4734
1325,1976-05-26,quarta-feira,4915
1325,1976-05-26,quarta-feira,2229
1325,1976-05-26,quarta-feira,2582
1326,1976-05-29,sábado,2049
1326,1976-05-29,sábado,2987
1326,1976-05-29,sábado,7425
1326,1976-05-29,sábado,5741
1326,1976-05-29,sábado,1599
1327,1976-06-02,quarta-feira,5673
1327,1976-06-02,quarta-feira,1808
1327,1976-06-02,quarta-feira,9648
1327,1976-06-02,quarta-feira,6918
1327,1976-06-02,quarta-feira,4353
1328,1976-06-05,sábado,3769
1328,1976-06-05,sábado,7467
1328,1976-06-05,sábado,8315
1328,1976-06-05,sábado,9675
1328,1976-06-05,sábado,8504
1329,1976-06-09,quarta-feira,6051
1329,1976-06-09,quarta-feira,9030
1329,1976-06-09,quarta-feira,2467
1329,1976-06-09,quarta-feira,3087
1329,1976-06-09,quarta-feira,6761
1330,1976-06-12,sábado,395
1330,1976-06-12,sábado,7314
1330,1976-06-12,sábado,1050
1330,1976-06-12,sábado,5720
1330,1976-06-12,sábado,1156
1331,1976-06-16,quarta-feira,6173
1331,1976-06-16,quarta-feira,7352
1331,1976-06-16,quarta-feira,7163
1331,1976-06-16,quarta-feira,9347
1331,1976-06-16,quarta-feira,154
1332,1976-06-19,sábado,1924
1332,1976-06-19,sábado,1364
1332,1976-06-19,sábado,1906
1332,1976-06-19,sábado,9798
1332,1976-06-19,sábado,9753
1333,1976-06-23,quarta-feira,7094
1333,1976-06-23,quarta-feira,9475
1333,1976-06-23,quarta-feira,1775
1333,1976-06-23,quarta-feira,2920
1333,1976-06-23,quarta-feira,1637
1334,1976-06-26,sábado,6904
1334,1976-06-26,sábado,8721
1334,1976-06-26,sábado,326
1334,1976-06-26,sábado,4970
1334,1976-06-26,sábado,4749
1335,1976-06-30,quarta-feira,6452
1335,1976-06-30,quarta-feira,940
1335,1976-06-30,quarta-feira,2766
1335,1976-06-30,quarta-feira,9414
1335,1976-06-30,quarta-feira,6545
1336,1976-07-03,sábado,6956
1336,1976-07-03,sábado,2265
1336,1976-07-03,sábado,2533
1336,1976-07-03,sábado,7743
1336,1976-07-03,sábado,6874
1337,1976-07-07,quarta-feira,3623
1337,1976-07-07,quarta-feira,5857
1337,1976-07-07,quarta-feira,1784
1337,1976-07-07,quarta-feira,25
1337,1976-07-07,quarta-feira,8487
1338,1976-07-10,sábado,4524
1338,1976-07-10,sábado,2863
1338,1976-07-10,sábado,4423
1338,1976-07-10,sábado,9578
1338,1976-07-10,sábado,6315
1339,1976-07-14,quarta-feira,1258
1339,1976-07-14,quarta-feira,7594
1339,1976-07-14,quarta-feira,6351
1339,1976-07-14,quarta-feira,929
1339,1976-07-14,quarta-feira,2796
1340,1976-07-17,sábado,6628
1340,1976-07-17,sábado,1324
1340,1976-07-17,sábado,5195
1340,1976-07-17,sábado,1078
1340,1976-07-17,sábado,9871
1341,1976-07-21,quarta-feira,6758
1341,1976-07-21,quarta-feira,1500
1341,1976-07-21,quarta-feira,6674
1341,1976-07-21,quarta-feira,6574
1341,1976-07-21,quarta-feira,7494
1342,1976-07-24,sábado,454
1342,1976-07-24,sábado,2738
1342,1976-07-24,sábado,4155
1342,1976-07-24,sábado,1759
1342,1976-07-24,sábado,771
1343,1976-07-28,quarta-feira,6260
1343,1976-07-28,quarta-feira,6877
1343,1976-07-28,quarta-feira,6250
1343,1976-07-28,quarta-feira,6374
1343,1976-07-28,quarta-feira,7947
1344,1976-08-04,quarta-feira,9415
1344,1976-08-04,quarta-feira,9807
1344,1976-08-04,quarta-feira,6782
1344,1976-08-04,quarta-feira,6048
1344,1976-08-04,quarta-feira,420
1345,1976-08-07,sábado,4565
1345,1976-08-07,sábado,776
1345,1976-08-07,sábado,1992
1345,1976-08-07,sábado,3123
1345,1976-08-07,sábado,174
1346,1976-08-11,quarta-feira,844
1346,1976-08-11,quarta-feira,6505
1346,1976-08-11,quarta-feira,8553
1346,1976-08-11,quarta-feira,9269
1346,1976-08-11,quarta-feira,3108
1347,1976-08-14,sábado,1626
1347,1976-08-14,sábado,2106
1347,1976-08-14,sábado,1710
1347,1976-08-14,sábado,9150
1347,1976-08-14,sábado,3512
1348,1976-08-18,quarta-feira,2784
1348,1976-08-18,quarta-feira,4460
1348,1976-08-18,quarta-feira,5389
1348,1976-08-18,quarta-feira,930
1348,1976-08-18,quarta-feira,6364
1349,1976-08-21,sábado,8814
1349,1976-08-21,sábado,521
1349,1976-08-21,sábado,5455
1349,1976-08-21,sábado,413
1349,1976-08-21,sábado,8724
1350,1976-08-25,quarta-feira,4350
1350,1976-08-25,quarta-feira,5543
1350,1976-08-25,quarta-feira,5283
1350,1976-08-25,quarta-feira,3212
1350,1976-08-25,quarta-feira,5779
1351,1976-08-28,sábado,6497
1351,1976-08-28,sábado,5127
1351,1976-08-28,sábado,7825
1351,1976-08-28,sábado,6980
1351,1976-08-28,sábado,2345
1352,1976-09-01,quarta-feira,4522
1352,1976-09-01,quarta-feira,1440
1352,1976-09-01,quarta-feira,5450
1352,1976-09-01,quarta-feira,5079
1352,1976-09-01,quarta-feira,9962
1353,1976-09-04,sábado,5853
1353,1976-09-04,sábado,717
1353,1976-09-04,sábado,7299
1353,1976-09-04,sábado,738
1353,1976-09-04,sábado,8398
1354,1976-09-08,quarta-feira,352
1354,1976-09-08,quarta-feira,9978
1354,1976-09-08,quarta-feira,5204
1354,1976-09-08,quarta-feira,4980
1354,1976-09-08,quarta-feira,245
1355,1976-09-11,sábado,8158
1355,1976-09-11,sábado,1230
1355,1976-09-11,sábado,4723
1355,1976-09-11,sábado,2199
1355,1976-09-11,sábado,4570
1356,1976-09-15,quarta-feira,7276
1356,1976-09-15,quarta-feira,901
1356,1976-09-15,quarta-feira,6553
1356,1976-09-15,quarta-feira,7781
1356,1976-09-15,quarta-feira,2847
1357,1976-09-18,sábado,2472
1357,1976-09-18,sábado,9862
1357,1976-09-18,sábado,855
1357,1976-09-18,sábado,8613
1357,1976-09-18,sábado,7230
1358,1976-09-22,quarta-feira,1933
1358,1976-09-22,quarta-feira,6359
1358,1976-09-22,quarta-feira,5726
1358,1976-09-22,quarta-feira,8575
1358,1976-09-22,quarta-feira,452
1359,1976-09-25,sábado,59
1359,1976-09-25,sábado,5494
1359,1976-09-25,sábado,5652
1359,1976-09-25,sábado,5933
1359,1976-09-25,sábado,4263
1360,1976-09-29,quarta-feira,6101
1360,1976-09-29,quarta-feira,4927
1360,1976-09-29,quarta-feira,2589
1360,1976-09-29,quarta-feira,9270
1360,1976-09-29,quarta-feira,5737
1361,1976-10-02,sábado,2632
1361,1976-10-02,sábado,4060
1361,1976-10-02,sábado,7154
1361,1976-10-02,sábado,8994
1361,1976-10-02,sábado,191
1362,1976-10-06,quarta-feira,3010
1362,1976-10-06,quarta-feira,6864
1362,1976-10-06,quarta-feira,5188
1362,1976-10-06,quarta-feira,3468
1362,1976-10-06,quarta-feira,3072
1363,1976-10-13,quarta-feira,4176
1363,1976-10-13,quarta-feira,9523
1363,1976-10-13,quarta-feira,5048
1363,1976-10-13,quarta-feira,6181
1363,1976-10-13,quarta-feira,8553
1364,1976-10-16,sábado,5147
1364,1976-10-16,sábado,2597
1364,1976-10-16,sábado,4727
1364,1976-10-16,sábado,4249
1364,1976-10-16,sábado,3900
1365,1976-10-20,quarta-feira,4099
1365,1976-10-20,quarta-feira,6440
1365,1976-10-20,quarta-feira,4103
1365,1976-10-20,quarta-feira,5683
1365,1976-10-20,quarta-feira,2563
1366,1976-10-23,sábado,2352
1366,1976-10-23,sábado,3778
1366,1976-10-23,sábado,3752
1366,1976-10-23,sábado,1142
1366,1976-10-23,sábado,7097
1367,1976-10-27,quarta-feira,59
1367,1976-10-27,quarta-feira,5052
1367,1976-10-27,quarta-feira,1455
1367,1976-10-27,quarta-feira,5707
1367,1976-10-27,quarta-feira,5740
1368,1976-10-30,sábado,9570
1368,1976-10-30,sábado,3693
1368,1976-10-30,sábado,1322
1368,1976-10-30,sábado,5190
1368,1976-10-30,sábado,168
1369,1976-11-03,quarta-feira,5828
1369,1976-11-03,quarta-feira,6558
1369,1976-11-03,quarta-feira,4916
1369,1976-11-03,quarta-feira,8990
1369,1976-11-03,quarta-feira,7366
1370,1976-11-10,quarta-feira,4201
1370,1976-11-10,quarta-feira,2665
1370,1976-11-10,quarta-feira,4599
1370,1976-11-10,quarta-feira,5004
1370,1976-11-10,quarta-feira,140
1371,1976-11-13,sábado,3249
1371,1976-11-13,sábado,2970
1371,1976-11-13,sábado,1154
1371,1976-11-13,sábado,2024
1371,1976-11-13,sábado,6272
1372,1976-11-17,quarta-feira,1448
1372,1976-11-17,quarta-feira,3146
1372,1976-11-17,quarta-feira,7518
1372,1976-11-17,quarta-feira,2250
1372,1976-11-17,quarta-feira,5964
1373,1976-11-20,sábado,3111
1373,1976-11-20,sábado,7097
1373,1976-11-20,sábado,5357
1373,1976-11-20,sábado,4371
1373,1976-11-20,sábado,5525
1374,1976-11-24,quarta-feira,9114
1374,1976-11-24,quarta-feira,7899
1374,1976-11-24,quarta-feira,310
1374,1976-11-24,quarta-feira,3672
1374,1976-11-24,quarta-feira,2863
1375,1976-11-27,sábado,7010
1375,1976-11-27,sábado,9339
1375,1976-11-27,sábado,2182
1375,1976-11-27,sábado,8670
1375,1976-11-27,sábado,3723
1376,1976-12-01,quarta-feira,6755
1376,1976-12-01,quarta-feira,5157
1376,1976-12-01,quarta-feira,4935
1376,1976-12-01,quarta-feira,7679
1376,1976-12-01,quarta-feira,4212
1377,1976-12-04,sábado,927
1377,1976-12-04,sábado,5859
1377,1976-12-04,sábado,4944
1377,1976-12-04,sábado,2902
1377,1976-12-04,sábado,8862
1378,1976-12-08,quarta-feira,4539
1378,1976-12-08,quarta-feira,4152
1378,1976-12-08,quarta-feira,2827
1378,1976-12-08,quarta-feira,9225
1378,1976-12-08,quarta-feira,4130
1379,1976-12-11,sábado,848
1379,1976-12-11,sábado,4932
1379,1976-12-11,sábado,1422
1379,1976-12-11,sábado,58
1379,1976-12-11,sábado,8052
1380,1976-12-15,quarta-feira,7745
1380,1976-12-15,quarta-feira,6766
1380,1976-12-15,quarta-feira,369
1380,1976-12-15,quarta-feira,4452
1380,1976-12-15,quarta-feira,6056
1381,1976-12-18,sábado,2591
1381,1976-12-18,sábado,4685
1381,1976-12-18,sábado,2456
1381,1976-12-18,sábado,7086
1381,1976-12-18,sábado,7460
1382,1976-12-22,quarta-feira,2255
1382,1976-12-22,quarta-feira,428
1382,1976-12-22,quarta-feira,1803
1382,1976-12-22,quarta-feira,6919
1382,1976-12-22,quarta-feira,1335
1383,1976-12-29,quarta-feira,6255
1383,1976-12-29,quarta-feira,5871
1383,1976-12-29,quarta-feira,6028
1383,1976-12-29,quarta-feira,2868
1383,1976-12-29,quarta-feira,5660
1384,1977-01-05,quarta-feira,4077
1384,1977-01-05,quarta-feira,4920
1384,1977-01-05,quarta-feira,8320
1384,1977-01-05,quarta-feira,9875
1384,1977-01-05,quarta-feira,1920
1385,1977-01-08,sábado,6586
1385,1977-01-08,sábado,9971
1385,1977-01-08,sábado,965
1385,1977-01-08,sábado,3360
1385,1977-01-08,sábado,7292
1386,1977-01-12,quarta-feira,6916
1386,1977-01-12,quarta-feira,3935
1386,1977-01-12,quarta-feira,6675
1386,1977-01-12,quarta-feira,126
1386,1977-01-12,quarta-feira,3574
1387,1977-01-15,sábado,9545
1387,1977-01-15,sábado,9900
1387,1977-01-15,sábado,4866
1387,1977-01-15,sábado,7456
1387,1977-01-15,sábado,536
1388,1977-01-19,quarta-feira,6461
1388,1977-01-19,quarta-feira,3143
1388,1977-01-19,quarta-feira,2087
1388,1977-01-19,quarta-feira,2317
1388,1977-01-19,quarta-feira,5869
1389,1977-01-26,quarta-feira,4821
1389,1977-01-26,quarta-feira,4037
1389,1977-01-26,quarta-feira,8278
1389,1977-01-26,quarta-feira,8755
1389,1977-01-26,quarta-feira,9130
1390,1977-01-29,sábado,8711
1390,1977-01-29,sábado,9577
1390,1977-01-29,sábado,2656
1390,1977-01-29,sábado,7636
1390,1977-01-29,sábado,36
1391,1977-02-02,quarta-feira,765
1391,1977-02-02,quarta-feira,4930
1391,1977-02-02,quarta-feira,5952
1391,1977-02-02,quarta-feira,8339
1391,1977-02-02,quarta-feira,5722
1392,1977-02-05,sábado,3172
1392,1977-02-05,sábado,2230
1392,1977-02-05,sábado,2987
1392,1977-02-05,sábado,2114
1392,1977-02-05,sábado,9735
1393,1977-02-09,quarta-feira,3851
1393,1977-02-09,quarta-feira,1651
1393,1977-02-09,quarta-feira,5554
1393,1977-02-09,quarta-feira,3810
1393,1977-02-09,quarta-feira,7382
1394,1977-02-12,sábado,8217
1394,1977-02-12,sábado,5250
1394,1977-02-12,sábado,6736
1394,1977-02-12,sábado,9163
1394,1977-02-12,sábado,8286
1395,1977-02-16,quarta-feira,9625
1395,1977-02-16,quarta-feira,8830
1395,1977-02-16,quarta-feira,2455
1395,1977-02-16,quarta-feira,6543
1395,1977-02-16,quarta-feira,2615
1396,1977-02-19,sábado,1876
1396,1977-02-19,sábado,8365
1396,1977-02-19,sábado,8083
1396,1977-02-19,sábado,8216
1396,1977-02-19,sábado,9665
1397,1977-02-26,sábado,3676
1397,1977-02-26,sábado,6911
1397,1977-02-26,sábado,6634
1397,1977-02-26,sábado,7160
1397,1977-02-26,sábado,2041
1398,1977-03-02,quarta-feira,7167
1398,1977-03-02,quarta-feira,782
1398,1977-03-02,quarta-feira,9279
1398,1977-03-02,quarta-feira,2205
1398,1977-03-02,quarta-feira,9727
1399,1977-03-05,sábado,9031
1399,1977-03-05,sábado,2717
1399,1977-03-05,sábado,6769
1399,1977-03-05,sábado,9978
1399,1977-03-05,sábado,5659
1400,1977-03-09,quarta-feira,2351
1400,1977-03-09,quarta-feira,6778
1400,1977-03-09,quarta-feira,665
1400,1977-03-09,quarta-feira,4328
1400,1977-03-09,quarta-feira,6554
1401,1977-03-12,sábado,6769
1401,1977-03-12,sábado,7772
1401,1977-03-12,sábado,3924
1401,1977-03-12,sábado,7903
1401,1977-03-12,sábado,7238
1402,1977-03-16,quarta-feira,6205
1402,1977-03-16,quarta-feira,6221
1402,1977-03-16,quarta-feira,9900
1402,1977-03-16,quarta-feira,3824
1402,1977-03-16,quarta-feira,5613
1403,1977-03-19,sábado,7112
1403,1977-03-19,sábado,6337
1403,1977-03-19,sábado,5516
1403,1977-03-19,sábado,9533
1403,1977-03-19,sábado,9250
1404,1977-03-23,quarta-feira,6331
1404,1977-03-23,quarta-feira,2716
1404,1977-03-23,quarta-feira,7092
1404,1977-03-23,quarta-feira,4878
1404,1977-03-23,quarta-feira,5750
1405,1977-03-26,sábado,6348
1405,1977-03-26,sábado,9754
1405,1977-03-26,sábado,9571
1405,1977-03-26,sábado,6162
1405,1977-03-26,sábado,6245
1406,1977-03-30,quarta-feira,71
1406,1977-03-30,quarta-feira,8065
1406,1977-03-30,quarta-feira,8809
1406,1977-03-30,quarta-feira,9860
1406,1977-03-30,quarta-feira,1731
1407,1977-04-02,sábado,6721
1407,1977-04-02,sábado,7726
1407,1977-04-02,sábado,5011
1407,1977-04-02,sábado,3150
1407,1977-04-02,sábado,939
1408,1977-04-06,quarta-feira,836
1408,1977-04-06,quarta-feira,7511
1408,1977-04-06,quarta-feira,6240
1408,1977-04-06,quarta-feira,146
1408,1977-04-06,quarta-feira,9533
1409,1977-04-13,quarta-feira,9156
1409,1977-04-13,quarta-feira,3554
1409,1977-04-13,quarta-feira,6024
1409,1977-04-13,quarta-feira,8609
1409,1977-04-13,quarta-feira,3966
1410,1977-04-16,sábado,6162
1410,1977-04-16,sábado,9131
1410,1977-04-16,sábado,6404
1410,1977-04-16,sábado,3629
1410,1977-04-16,sábado,3280
1411,1977-04-20,quarta-feira,6060
1411,1977-04-20,quarta-feira,3501
1411,1977-04-20,quarta-feira,9348
1411,1977-04-20,quarta-feira,5620
1411,1977-04-20,quarta-feira,556
1412,1977-04-23,sábado,3976
1412,1977-04-23,sábado,7822
1412,1977-04-23,sábado,9754
1412,1977-04-23,sábado,6601
1412,1977-04-23,sábado,6741
1413,1977-04-27,quarta-feira,5308
1413,1977-04-27,quarta-feira,1564
1413,1977-04-27,quarta-feira,5876
1413,1977-04-27,quarta-feira,8162
1413,1977-04-27,quarta-feira,6233
1414,1977-05-04,quarta-feira,9942
1414,1977-05-04,quarta-feira,6065
1414,1977-05-04,quarta-feira,9469
1414,1977-05-04,quarta-feira,1993
1414,1977-05-04,quarta-feira,5492
1415,1977-05-07,sábado,8396
1415,1977-05-07,sábado,6592
1415,1977-05-07,sábado,5848
1415,1977-05-07,sábado,3741
1415,1977-05-07,sábado,1231
1416,1977-05-11,quarta-feira,6573
1416,1977-05-11,quarta-feira,1932
1416,1977-05-11,quarta-feira,8583
1416,1977-05-11,quarta-feira,2487
1416,1977-05-11,quarta-feira,304
1417,1977-05-14,sábado,7848
1417,1977-05-14,sábado,8016
1417,1977-05-14,sábado,9788
1417,1977-05-14,sábado,7137
1417,1977-05-14,sábado,9139
1418,1977-05-18,quarta-feira,9116
1418,1977-05-18,quarta-feira,9810
1418,1977-05-18,quarta-feira,9776
1418,1977-05-18,quarta-feira,516
1418,1977-05-18,quarta-feira,8791
1419,1977-05-21,sábado,2161
1419,1977-05-21,sábado,6316
1419,1977-05-21,sábado,4642
1419,1977-05-21,sábado,8741
1419,1977-05-21,sábado,9327
1420,1977-05-25,quarta-feira,2506
1420,1977-05-25,quarta-feira,4794
1420,1977-05-25,quarta-feira,2958
1420,1977-05-25,quarta-feira,6060
1420,1977-05-25,quarta-feira,9138
1421,1977-05-28,sábado,8675
1421,1977-05-28,sábado,2035
1421,1977-05-28,sábado,7476
1421,1977-05-28,sábado,6173
1421,1977-05-28,sábado,9173
1422,1977-06-01,quarta-feira,1835
1422,1977-06-01,quarta-feira,4973
1422,1977-06-01,quarta-feira,7228
1422,1977-06-01,quarta-feira,8500
1422,1977-06-01,quarta-feira,2830
1423,1977-06-04,sábado,6055
1423,1977-06-04,sábado,3465
1423,1977-06-04,sábado,1073
1423,1977-06-04,sábado,7985
1423,1977-06-04,sábado,3151
1424,1977-06-08,quarta-feira,152
1424,1977-06-08,quarta-feira,5481
1424,1977-06-08,quarta-feira,6091
1424,1977-06-08,quarta-feira,2758
1424,1977-06-08,quarta-feira,8258
1425,1977-06-11,sábado,5415
1425,1977-06-11,sábado,510
1425,1977-06-11,sábado,7217
1425,1977-06-11,sábado,6538
1425,1977-06-11,sábado,3874
1426,1977-06-15,quarta-feira,8780
1426,1977-06-15,quarta-feira,1574
1426,1977-06-15,quarta-feira,6660
1426,1977-06-15,quarta-feira,9334
1426,1977-06-15,quarta-feira,4524
1427,1977-06-18,sábado,6541
1427,1977-06-18,sábado,7609
1427,1977-06-18,sábado,3260
1427,1977-06-18,sábado,2508
1427,1977-06-18,sábado,3657
1428,1977-06-22,quarta-feira,9865
1428,1977-06-22,quarta-feira,1936
1428,1977-06-22,quarta-feira,822
1428,1977-06-22,quarta-feira,4801
1428,1977-06-22,quarta-feira,8760
1429,1977-06-25,sábado,9857
1429,1977-06-25,sábado,9752
1429,1977-06-25,sábado,6260
1429,1977-06-25,sábado,6849
1429,1977-06-25,sábado,7474
